file,genre,label
..\augmented_dataset\classical\classical_1593.npy,classical,1
..\augmented_dataset\country\country_0935.npy,country,2
..\augmented_dataset\reggae\reggae_0077.npy,reggae,8
..\augmented_dataset\metal\metal_1021.npy,metal,6
..\augmented_dataset\blues\blues_0192.npy,blues,0
..\augmented_dataset\reggae\reggae_0688.npy,reggae,8
..\augmented_dataset\reggae\reggae_1377.npy,reggae,8
..\augmented_dataset\rock\rock_0642.npy,rock,9
..\augmented_dataset\hiphop\hiphop_1335.npy,hiphop,4
..\augmented_dataset\classical\classical_0456.npy,classical,1
..\augmented_dataset\blues\blues_0394.npy,blues,0
..\augmented_dataset\reggae\reggae_1249.npy,reggae,8
..\augmented_dataset\rock\rock_0193.npy,rock,9
..\augmented_dataset\blues\blues_1117.npy,blues,0
..\augmented_dataset\country\country_1069.npy,country,2
..\augmented_dataset\hiphop\hiphop_0218.npy,hiphop,4
..\augmented_dataset\jazz\jazz_0571.npy,jazz,5
..\augmented_dataset\rock\rock_0224.npy,rock,9
..\augmented_dataset\jazz\jazz_1022.npy,jazz,5
..\augmented_dataset\country\country_1820.npy,country,2
..\augmented_dataset\blues\blues_0584.npy,blues,0
..\augmented_dataset\pop\pop_1701.npy,pop,7
..\augmented_dataset\jazz\jazz_0492.npy,jazz,5
..\augmented_dataset\disco\disco_0738.npy,disco,3
..\augmented_dataset\metal\metal_0705.npy,metal,6
..\augmented_dataset\reggae\reggae_0634.npy,reggae,8
..\augmented_dataset\jazz\jazz_1982.npy,jazz,5
..\augmented_dataset\metal\metal_1824.npy,metal,6
..\augmented_dataset\jazz\jazz_1883.npy,jazz,5
..\augmented_dataset\reggae\reggae_1818.npy,reggae,8
..\augmented_dataset\metal\metal_0971.npy,metal,6
..\augmented_dataset\reggae\reggae_1286.npy,reggae,8
..\augmented_dataset\rock\rock_1995.npy,rock,9
..\augmented_dataset\reggae\reggae_0012.npy,reggae,8
..\augmented_dataset\metal\metal_1899.npy,metal,6
..\augmented_dataset\rock\rock_0641.npy,rock,9
..\augmented_dataset\blues\blues_1537.npy,blues,0
..\augmented_dataset\hiphop\hiphop_0752.npy,hiphop,4
..\augmented_dataset\rock\rock_0106.npy,rock,9
..\augmented_dataset\disco\disco_0274.npy,disco,3
..\augmented_dataset\reggae\reggae_0276.npy,reggae,8
..\augmented_dataset\country\country_1788.npy,country,2
..\augmented_dataset\disco\disco_0215.npy,disco,3
..\augmented_dataset\disco\disco_0208.npy,disco,3
..\augmented_dataset\country\country_1604.npy,country,2
..\augmented_dataset\rock\rock_0684.npy,rock,9
..\augmented_dataset\hiphop\hiphop_1019.npy,hiphop,4
..\augmented_dataset\classical\classical_0328.npy,classical,1
..\augmented_dataset\pop\pop_1656.npy,pop,7
..\augmented_dataset\pop\pop_1934.npy,pop,7
..\augmented_dataset\blues\blues_1566.npy,blues,0
..\augmented_dataset\classical\classical_1952.npy,classical,1
..\augmented_dataset\metal\metal_1877.npy,metal,6
..\augmented_dataset\hiphop\hiphop_1401.npy,hiphop,4
..\augmented_dataset\reggae\reggae_0185.npy,reggae,8
..\augmented_dataset\pop\pop_0301.npy,pop,7
..\augmented_dataset\rock\rock_1496.npy,rock,9
..\augmented_dataset\metal\metal_1922.npy,metal,6
..\augmented_dataset\country\country_0655.npy,country,2
..\augmented_dataset\jazz\jazz_0965.npy,jazz,5
..\augmented_dataset\metal\metal_1260.npy,metal,6
..\augmented_dataset\rock\rock_1449.npy,rock,9
..\augmented_dataset\blues\blues_0513.npy,blues,0
..\augmented_dataset\classical\classical_0685.npy,classical,1
..\augmented_dataset\metal\metal_1391.npy,metal,6
..\augmented_dataset\jazz\jazz_0369.npy,jazz,5
..\augmented_dataset\pop\pop_0034.npy,pop,7
..\augmented_dataset\rock\rock_0262.npy,rock,9
..\augmented_dataset\metal\metal_1299.npy,metal,6
..\augmented_dataset\pop\pop_1491.npy,pop,7
..\augmented_dataset\blues\blues_0833.npy,blues,0
..\augmented_dataset\blues\blues_1284.npy,blues,0
..\augmented_dataset\rock\rock_0310.npy,rock,9
..\augmented_dataset\metal\metal_1344.npy,metal,6
..\augmented_dataset\disco\disco_1017.npy,disco,3
..\augmented_dataset\pop\pop_0577.npy,pop,7
..\augmented_dataset\hiphop\hiphop_0126.npy,hiphop,4
..\augmented_dataset\rock\rock_1379.npy,rock,9
..\augmented_dataset\blues\blues_1769.npy,blues,0
..\augmented_dataset\rock\rock_0842.npy,rock,9
..\augmented_dataset\pop\pop_0036.npy,pop,7
..\augmented_dataset\country\country_1324.npy,country,2
..\augmented_dataset\jazz\jazz_1268.npy,jazz,5
..\augmented_dataset\disco\disco_1750.npy,disco,3
..\augmented_dataset\rock\rock_0103.npy,rock,9
..\augmented_dataset\classical\classical_1173.npy,classical,1
..\augmented_dataset\disco\disco_0316.npy,disco,3
..\augmented_dataset\rock\rock_0499.npy,rock,9
..\augmented_dataset\jazz\jazz_1293.npy,jazz,5
..\augmented_dataset\pop\pop_1551.npy,pop,7
..\augmented_dataset\classical\classical_0416.npy,classical,1
..\augmented_dataset\jazz\jazz_0948.npy,jazz,5
..\augmented_dataset\classical\classical_0730.npy,classical,1
..\augmented_dataset\country\country_0812.npy,country,2
..\augmented_dataset\classical\classical_0698.npy,classical,1
..\augmented_dataset\country\country_1417.npy,country,2
..\augmented_dataset\jazz\jazz_1262.npy,jazz,5
..\augmented_dataset\hiphop\hiphop_1634.npy,hiphop,4
..\augmented_dataset\classical\classical_0571.npy,classical,1
..\augmented_dataset\blues\blues_1026.npy,blues,0
..\augmented_dataset\classical\classical_1021.npy,classical,1
..\augmented_dataset\classical\classical_0215.npy,classical,1
..\augmented_dataset\disco\disco_0394.npy,disco,3
..\augmented_dataset\rock\rock_0113.npy,rock,9
..\augmented_dataset\metal\metal_0482.npy,metal,6
..\augmented_dataset\metal\metal_0717.npy,metal,6
..\augmented_dataset\rock\rock_0420.npy,rock,9
..\augmented_dataset\jazz\jazz_1686.npy,jazz,5
..\augmented_dataset\country\country_0601.npy,country,2
..\augmented_dataset\hiphop\hiphop_0012.npy,hiphop,4
..\augmented_dataset\hiphop\hiphop_1888.npy,hiphop,4
..\augmented_dataset\pop\pop_1349.npy,pop,7
..\augmented_dataset\country\country_1465.npy,country,2
..\augmented_dataset\metal\metal_1929.npy,metal,6
..\augmented_dataset\disco\disco_1838.npy,disco,3
..\augmented_dataset\rock\rock_1637.npy,rock,9
..\augmented_dataset\jazz\jazz_1672.npy,jazz,5
..\augmented_dataset\hiphop\hiphop_0529.npy,hiphop,4
..\augmented_dataset\metal\metal_1647.npy,metal,6
..\augmented_dataset\classical\classical_0513.npy,classical,1
..\augmented_dataset\disco\disco_1426.npy,disco,3
..\augmented_dataset\jazz\jazz_0634.npy,jazz,5
..\augmented_dataset\hiphop\hiphop_1110.npy,hiphop,4
..\augmented_dataset\classical\classical_1220.npy,classical,1
..\augmented_dataset\country\country_1480.npy,country,2
..\augmented_dataset\metal\metal_0002.npy,metal,6
..\augmented_dataset\blues\blues_1314.npy,blues,0
..\augmented_dataset\jazz\jazz_1137.npy,jazz,5
..\augmented_dataset\classical\classical_1831.npy,classical,1
..\augmented_dataset\hiphop\hiphop_1609.npy,hiphop,4
..\augmented_dataset\jazz\jazz_1429.npy,jazz,5
..\augmented_dataset\hiphop\hiphop_1162.npy,hiphop,4
..\augmented_dataset\metal\metal_1280.npy,metal,6
..\augmented_dataset\disco\disco_1440.npy,disco,3
..\augmented_dataset\jazz\jazz_1192.npy,jazz,5
..\augmented_dataset\metal\metal_0626.npy,metal,6
..\augmented_dataset\reggae\reggae_0119.npy,reggae,8
..\augmented_dataset\pop\pop_0291.npy,pop,7
..\augmented_dataset\blues\blues_0114.npy,blues,0
..\augmented_dataset\classical\classical_0892.npy,classical,1
..\augmented_dataset\jazz\jazz_1402.npy,jazz,5
..\augmented_dataset\pop\pop_1746.npy,pop,7
..\augmented_dataset\jazz\jazz_1870.npy,jazz,5
..\augmented_dataset\blues\blues_0371.npy,blues,0
..\augmented_dataset\reggae\reggae_1492.npy,reggae,8
..\augmented_dataset\jazz\jazz_0089.npy,jazz,5
..\augmented_dataset\country\country_1960.npy,country,2
..\augmented_dataset\blues\blues_0657.npy,blues,0
..\augmented_dataset\jazz\jazz_0050.npy,jazz,5
..\augmented_dataset\disco\disco_0424.npy,disco,3
..\augmented_dataset\pop\pop_0612.npy,pop,7
..\augmented_dataset\country\country_0884.npy,country,2
..\augmented_dataset\jazz\jazz_0591.npy,jazz,5
..\augmented_dataset\reggae\reggae_1615.npy,reggae,8
..\augmented_dataset\country\country_1596.npy,country,2
..\augmented_dataset\reggae\reggae_0584.npy,reggae,8
..\augmented_dataset\jazz\jazz_1903.npy,jazz,5
..\augmented_dataset\hiphop\hiphop_1691.npy,hiphop,4
..\augmented_dataset\country\country_1056.npy,country,2
..\augmented_dataset\hiphop\hiphop_0899.npy,hiphop,4
..\augmented_dataset\metal\metal_0806.npy,metal,6
..\augmented_dataset\pop\pop_0515.npy,pop,7
..\augmented_dataset\country\country_1954.npy,country,2
..\augmented_dataset\pop\pop_1162.npy,pop,7
..\augmented_dataset\metal\metal_1292.npy,metal,6
..\augmented_dataset\pop\pop_1930.npy,pop,7
..\augmented_dataset\rock\rock_0468.npy,rock,9
..\augmented_dataset\classical\classical_1003.npy,classical,1
..\augmented_dataset\hiphop\hiphop_0469.npy,hiphop,4
..\augmented_dataset\metal\metal_0100.npy,metal,6
..\augmented_dataset\jazz\jazz_1502.npy,jazz,5
..\augmented_dataset\disco\disco_0938.npy,disco,3
..\augmented_dataset\metal\metal_1438.npy,metal,6
..\augmented_dataset\rock\rock_0464.npy,rock,9
..\augmented_dataset\pop\pop_1323.npy,pop,7
..\augmented_dataset\country\country_0185.npy,country,2
..\augmented_dataset\hiphop\hiphop_0674.npy,hiphop,4
..\augmented_dataset\classical\classical_1441.npy,classical,1
..\augmented_dataset\disco\disco_0055.npy,disco,3
..\augmented_dataset\hiphop\hiphop_0281.npy,hiphop,4
..\augmented_dataset\metal\metal_0015.npy,metal,6
..\augmented_dataset\pop\pop_1696.npy,pop,7
..\augmented_dataset\hiphop\hiphop_1245.npy,hiphop,4
..\augmented_dataset\metal\metal_1311.npy,metal,6
..\augmented_dataset\hiphop\hiphop_0849.npy,hiphop,4
..\augmented_dataset\country\country_1393.npy,country,2
..\augmented_dataset\blues\blues_1402.npy,blues,0
..\augmented_dataset\hiphop\hiphop_1660.npy,hiphop,4
..\augmented_dataset\pop\pop_0302.npy,pop,7
..\augmented_dataset\blues\blues_0682.npy,blues,0
..\augmented_dataset\metal\metal_0519.npy,metal,6
..\augmented_dataset\jazz\jazz_1270.npy,jazz,5
..\augmented_dataset\classical\classical_1732.npy,classical,1
..\augmented_dataset\jazz\jazz_1912.npy,jazz,5
..\augmented_dataset\classical\classical_0133.npy,classical,1
..\augmented_dataset\reggae\reggae_0142.npy,reggae,8
..\augmented_dataset\rock\rock_0867.npy,rock,9
..\augmented_dataset\metal\metal_1206.npy,metal,6
..\augmented_dataset\rock\rock_1884.npy,rock,9
..\augmented_dataset\blues\blues_1310.npy,blues,0
..\augmented_dataset\blues\blues_0132.npy,blues,0
..\augmented_dataset\classical\classical_1916.npy,classical,1
..\augmented_dataset\hiphop\hiphop_1618.npy,hiphop,4
..\augmented_dataset\country\country_0358.npy,country,2
..\augmented_dataset\reggae\reggae_1688.npy,reggae,8
..\augmented_dataset\disco\disco_0963.npy,disco,3
..\augmented_dataset\country\country_0257.npy,country,2
..\augmented_dataset\rock\rock_1736.npy,rock,9
..\augmented_dataset\classical\classical_1202.npy,classical,1
..\augmented_dataset\disco\disco_1768.npy,disco,3
..\augmented_dataset\jazz\jazz_1630.npy,jazz,5
..\augmented_dataset\pop\pop_1247.npy,pop,7
..\augmented_dataset\rock\rock_1435.npy,rock,9
..\augmented_dataset\blues\blues_0275.npy,blues,0
..\augmented_dataset\rock\rock_1773.npy,rock,9
..\augmented_dataset\blues\blues_0305.npy,blues,0
..\augmented_dataset\pop\pop_0672.npy,pop,7
..\augmented_dataset\country\country_1838.npy,country,2
..\augmented_dataset\classical\classical_1900.npy,classical,1
..\augmented_dataset\pop\pop_1228.npy,pop,7
..\augmented_dataset\country\country_0050.npy,country,2
..\augmented_dataset\classical\classical_0346.npy,classical,1
..\augmented_dataset\hiphop\hiphop_0068.npy,hiphop,4
..\augmented_dataset\pop\pop_0699.npy,pop,7
..\augmented_dataset\blues\blues_0583.npy,blues,0
..\augmented_dataset\metal\metal_1984.npy,metal,6
..\augmented_dataset\metal\metal_0808.npy,metal,6
..\augmented_dataset\disco\disco_1030.npy,disco,3
..\augmented_dataset\blues\blues_0738.npy,blues,0
..\augmented_dataset\disco\disco_1737.npy,disco,3
..\augmented_dataset\reggae\reggae_0152.npy,reggae,8
..\augmented_dataset\blues\blues_1246.npy,blues,0
..\augmented_dataset\rock\rock_1180.npy,rock,9
..\augmented_dataset\rock\rock_1829.npy,rock,9
..\augmented_dataset\rock\rock_1803.npy,rock,9
..\augmented_dataset\rock\rock_0773.npy,rock,9
..\augmented_dataset\reggae\reggae_1974.npy,reggae,8
..\augmented_dataset\blues\blues_0901.npy,blues,0
..\augmented_dataset\blues\blues_0837.npy,blues,0
..\augmented_dataset\blues\blues_0799.npy,blues,0
..\augmented_dataset\hiphop\hiphop_1522.npy,hiphop,4
..\augmented_dataset\country\country_0777.npy,country,2
..\augmented_dataset\blues\blues_1530.npy,blues,0
..\augmented_dataset\country\country_1797.npy,country,2
..\augmented_dataset\disco\disco_0203.npy,disco,3
..\augmented_dataset\hiphop\hiphop_1844.npy,hiphop,4
..\augmented_dataset\metal\metal_1636.npy,metal,6
..\augmented_dataset\reggae\reggae_0128.npy,reggae,8
..\augmented_dataset\metal\metal_1234.npy,metal,6
..\augmented_dataset\jazz\jazz_0253.npy,jazz,5
..\augmented_dataset\reggae\reggae_0560.npy,reggae,8
..\augmented_dataset\country\country_0159.npy,country,2
..\augmented_dataset\jazz\jazz_0124.npy,jazz,5
..\augmented_dataset\hiphop\hiphop_1508.npy,hiphop,4
..\augmented_dataset\metal\metal_0550.npy,metal,6
..\augmented_dataset\disco\disco_1836.npy,disco,3
..\augmented_dataset\blues\blues_1926.npy,blues,0
..\augmented_dataset\pop\pop_0080.npy,pop,7
..\augmented_dataset\rock\rock_1925.npy,rock,9
..\augmented_dataset\jazz\jazz_1723.npy,jazz,5
..\augmented_dataset\jazz\jazz_1407.npy,jazz,5
..\augmented_dataset\classical\classical_0607.npy,classical,1
..\augmented_dataset\pop\pop_1378.npy,pop,7
..\augmented_dataset\disco\disco_1821.npy,disco,3
..\augmented_dataset\disco\disco_0538.npy,disco,3
..\augmented_dataset\rock\rock_1714.npy,rock,9
..\augmented_dataset\metal\metal_1324.npy,metal,6
..\augmented_dataset\hiphop\hiphop_0881.npy,hiphop,4
..\augmented_dataset\pop\pop_0134.npy,pop,7
..\augmented_dataset\pop\pop_1622.npy,pop,7
..\augmented_dataset\country\country_1563.npy,country,2
..\augmented_dataset\blues\blues_0386.npy,blues,0
..\augmented_dataset\classical\classical_0476.npy,classical,1
..\augmented_dataset\country\country_0426.npy,country,2
..\augmented_dataset\reggae\reggae_0553.npy,reggae,8
..\augmented_dataset\rock\rock_0746.npy,rock,9
..\augmented_dataset\classical\classical_1438.npy,classical,1
..\augmented_dataset\pop\pop_0189.npy,pop,7
..\augmented_dataset\disco\disco_1509.npy,disco,3
..\augmented_dataset\jazz\jazz_1237.npy,jazz,5
..\augmented_dataset\classical\classical_1751.npy,classical,1
..\augmented_dataset\reggae\reggae_1847.npy,reggae,8
..\augmented_dataset\pop\pop_0242.npy,pop,7
..\augmented_dataset\metal\metal_0590.npy,metal,6
..\augmented_dataset\metal\metal_0520.npy,metal,6
..\augmented_dataset\reggae\reggae_0641.npy,reggae,8
..\augmented_dataset\rock\rock_1606.npy,rock,9
..\augmented_dataset\disco\disco_0319.npy,disco,3
..\augmented_dataset\jazz\jazz_0162.npy,jazz,5
..\augmented_dataset\classical\classical_1030.npy,classical,1
..\augmented_dataset\reggae\reggae_0737.npy,reggae,8
..\augmented_dataset\blues\blues_0292.npy,blues,0
..\augmented_dataset\rock\rock_1982.npy,rock,9
..\augmented_dataset\reggae\reggae_0450.npy,reggae,8
..\augmented_dataset\blues\blues_0006.npy,blues,0
..\augmented_dataset\country\country_0062.npy,country,2
..\augmented_dataset\rock\rock_1398.npy,rock,9
..\augmented_dataset\jazz\jazz_1709.npy,jazz,5
..\augmented_dataset\country\country_1025.npy,country,2
..\augmented_dataset\jazz\jazz_0417.npy,jazz,5
..\augmented_dataset\blues\blues_0541.npy,blues,0
..\augmented_dataset\pop\pop_0471.npy,pop,7
..\augmented_dataset\disco\disco_0189.npy,disco,3
..\augmented_dataset\blues\blues_1105.npy,blues,0
..\augmented_dataset\metal\metal_0799.npy,metal,6
..\augmented_dataset\reggae\reggae_1696.npy,reggae,8
..\augmented_dataset\rock\rock_0389.npy,rock,9
..\augmented_dataset\blues\blues_1467.npy,blues,0
..\augmented_dataset\hiphop\hiphop_1366.npy,hiphop,4
..\augmented_dataset\rock\rock_0677.npy,rock,9
..\augmented_dataset\blues\blues_0603.npy,blues,0
..\augmented_dataset\pop\pop_0942.npy,pop,7
..\augmented_dataset\rock\rock_1863.npy,rock,9
..\augmented_dataset\disco\disco_1263.npy,disco,3
..\augmented_dataset\rock\rock_0745.npy,rock,9
..\augmented_dataset\blues\blues_1734.npy,blues,0
..\augmented_dataset\blues\blues_1834.npy,blues,0
..\augmented_dataset\hiphop\hiphop_1591.npy,hiphop,4
..\augmented_dataset\reggae\reggae_0696.npy,reggae,8
..\augmented_dataset\country\country_1328.npy,country,2
..\augmented_dataset\pop\pop_1506.npy,pop,7
..\augmented_dataset\hiphop\hiphop_1055.npy,hiphop,4
..\augmented_dataset\rock\rock_0593.npy,rock,9
..\augmented_dataset\pop\pop_0954.npy,pop,7
..\augmented_dataset\jazz\jazz_1044.npy,jazz,5
..\augmented_dataset\rock\rock_0518.npy,rock,9
..\augmented_dataset\pop\pop_1391.npy,pop,7
..\augmented_dataset\disco\disco_0905.npy,disco,3
..\augmented_dataset\disco\disco_1433.npy,disco,3
..\augmented_dataset\jazz\jazz_0020.npy,jazz,5
..\augmented_dataset\rock\rock_0863.npy,rock,9
..\augmented_dataset\hiphop\hiphop_1436.npy,hiphop,4
..\augmented_dataset\reggae\reggae_1610.npy,reggae,8
..\augmented_dataset\classical\classical_1461.npy,classical,1
..\augmented_dataset\country\country_1209.npy,country,2
..\augmented_dataset\metal\metal_1762.npy,metal,6
..\augmented_dataset\country\country_1316.npy,country,2
..\augmented_dataset\country\country_1501.npy,country,2
..\augmented_dataset\rock\rock_1444.npy,rock,9
..\augmented_dataset\reggae\reggae_1153.npy,reggae,8
..\augmented_dataset\country\country_0101.npy,country,2
..\augmented_dataset\hiphop\hiphop_1153.npy,hiphop,4
..\augmented_dataset\metal\metal_1603.npy,metal,6
..\augmented_dataset\country\country_1972.npy,country,2
..\augmented_dataset\pop\pop_1597.npy,pop,7
..\augmented_dataset\rock\rock_0664.npy,rock,9
..\augmented_dataset\hiphop\hiphop_1713.npy,hiphop,4
..\augmented_dataset\hiphop\hiphop_0441.npy,hiphop,4
..\augmented_dataset\hiphop\hiphop_0286.npy,hiphop,4
..\augmented_dataset\pop\pop_0542.npy,pop,7
..\augmented_dataset\disco\disco_0360.npy,disco,3
..\augmented_dataset\pop\pop_0252.npy,pop,7
..\augmented_dataset\jazz\jazz_0257.npy,jazz,5
..\augmented_dataset\blues\blues_0156.npy,blues,0
..\augmented_dataset\jazz\jazz_1197.npy,jazz,5
..\augmented_dataset\rock\rock_1402.npy,rock,9
..\augmented_dataset\disco\disco_0567.npy,disco,3
..\augmented_dataset\country\country_0772.npy,country,2
..\augmented_dataset\jazz\jazz_0405.npy,jazz,5
..\augmented_dataset\country\country_1988.npy,country,2
..\augmented_dataset\disco\disco_1776.npy,disco,3
..\augmented_dataset\pop\pop_0506.npy,pop,7
..\augmented_dataset\classical\classical_0039.npy,classical,1
..\augmented_dataset\disco\disco_0155.npy,disco,3
..\augmented_dataset\metal\metal_0669.npy,metal,6
..\augmented_dataset\reggae\reggae_0191.npy,reggae,8
..\augmented_dataset\pop\pop_0636.npy,pop,7
..\augmented_dataset\disco\disco_1660.npy,disco,3
..\augmented_dataset\classical\classical_0106.npy,classical,1
..\augmented_dataset\reggae\reggae_1316.npy,reggae,8
..\augmented_dataset\disco\disco_0571.npy,disco,3
..\augmented_dataset\pop\pop_0194.npy,pop,7
..\augmented_dataset\jazz\jazz_0543.npy,jazz,5
..\augmented_dataset\reggae\reggae_0562.npy,reggae,8
..\augmented_dataset\disco\disco_0737.npy,disco,3
..\augmented_dataset\blues\blues_1756.npy,blues,0
..\augmented_dataset\pop\pop_0043.npy,pop,7
..\augmented_dataset\metal\metal_1123.npy,metal,6
..\augmented_dataset\disco\disco_1606.npy,disco,3
..\augmented_dataset\hiphop\hiphop_1141.npy,hiphop,4
